cafe_id,사업장명,카페이름,별점,방문자리뷰수,블로그리뷰수,주소,영업시간,전화번호,설명,메뉴,키워드,위도,경도,beverage,dessert,various_menu,special_menu,large_store,background,parking,talking,concentration,trendy_store,low_price,high_price,gift_packaging,common_keywords
1567,복현1동 마셔봐야알겠죠,마셔봐야알겠죠,0.0,3,2,대구 북구 경대로23길 61 1층 마셔봐야알겠죠,11:00 - 01:00,0507-1348-9065,네이버에 등록된 메뉴는 마알카페가 자신있게 내밀 수 있는 메뉴들만 엄선해 올려놓았습니다.,업데이트 예정,{},35.8919015,128.6169104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1569,대현동 어바웃타임,어바웃타임 CAFE,0.0,11,14,"대구 북구 경대로5길 9-7 1, 2층",,0507-1381-8712,"1. 스터디룸, 회의룸 예약 받습니다. 2. 갤러리 작 품전 문의 받습니다. 3. 영화, 경기관람 가능합니 다. 4. 2층 개별모임 예약 가능합니다. 5. ...",업데이트 예정,{},35.8843446,128.6130203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,대현동 Yellowish,옐로위시,0.0,1,13,대구 북구 경대로7길 14-10 1층,,0507-1364-1189,경북대정문에 위치한 베이킹공방입니다~,업데이트 예정,{},35.8853005,128.6129862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,신암1동 극장문,극장문,0.0,3,1,대구 북구 경대로7길 8 2층,,0507-1323-9165,5월 22일부터 정식 오픈합니다! 대구 유일의 뜨 르들로(굴뚝빵) 판매 전문점입니다. 현지에서 배 워온 각종 빵들을 정성껏 굽겠습니다. 베...,업데이트 예정,{},35.8848211,128.6132399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1577,복현1동 가배차 복현점,가배차 복현점,0.0,4,1,대구 북구 경진로4길 35 1층,"10:00 - 19:00
18:30 라스트오더",053-955-0340,"<<2022년 KCIA Coffee Brand 소비자 브랜드 수상>>

스페셜티 커피와 크로플&와플을 맛있게 판매하는
가배차 대구 경북대점입니다.",업데이트 예정,{},35.892654,128.6154376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,비산3동 그랜마오븐,그랜마오븐,4.7,218,88,대구 북구 고성로 150 1층 그랜마오븐,정기휴무 (매주 목요일),0507-1340-5414,"그랜마오븐입니다.
저희매장은 수제바닐라시럽.직접만든슈크림.다크초콜렛을 사용하여 커피와 음료를 만들고 유기농 밀가루 유기농 비정제 설탕 프랑스산 발효버터 페이장.벨기에초콜릿.엘르앤비르.매일크림.발로나를 사용해 디저트를 만듭니다.할머니가 직접 만드는 맘으로 정성스럽게 만들겠습니다.",업데이트 예정,{},35.8810994,128.5821415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,도원동 핑크맨,핑크맨,0.0,5,7,대구 북구 고성로34길 95 1층,,010-3596-9004,핑크맨 커피바 당일의 자세한 영업시간은 인스타그램도 같이 참고해주시면 감사하겠습니다 :),업데이트 예정,{},35.8792264,128.588928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,읍내동 땡스파파,땡스파파,4.12,18,117,대구 북구 구암로17길 8,12:00 - 19:00,010-7428-0488,아빠는 우리에게 항상 좋은 것을 주시는 분이십 니다. 언제나 좋은 것을 주시고자 하는 아빠에게 감사하며 좋은재료로 정성것 만든 디저트...,업데이트 예정,{},35.9330451,128.5507192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,읍내동 요거프렌즈,요거프렌즈,0.0,9,38,대구 북구 구암로21길 3-7 강북빌 상가 1층,12:00 - 03:00,0507-1468-0097,상큼달달 수제 요거트 아이스크림 전문점 요거프랜즈 입니다:),업데이트 예정,{},35.9326292,128.5518818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,관문동 타르트팜사수,타르트팜 사수점,4.63,244,24,대구 북구 내곡로 73 금강플라자 106호,"08:30 - 20:00
19:30 라스트오더",070-4103-1111,무항생제 계란과 100%동물성 생크림만을 사용하는 수제타르트와 커피와 음료를 함께 판매하는 디저트카페입니다.,업데이트 예정,{},35.9016173,128.5115088,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,관문동 상큼한남자들 사수동점,상큼한남자들 사수동점,0.0,6,16,대구 북구 내곡로 77 금호빌딩 101호 상큼한남자들,11:00 - 22:00,010-7165-1417,저희상남자는 대구 사수동에서 과일도시락과 과일음료 등 디져트를 전문으로 판매하는 곳입니다.,업데이트 예정,{},35.9017906,128.5122676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,산격1동 카페써니,카페써니,5.0,12,0,대구 북구 노원로 245,,,NO INFO,업데이트 예정,{},35.9013418,128.5868725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,비산5동 헬륨카페,헬륨카페,4.21,19,0,대구 북구 노원로10길 40 노원LH천년나무 상가동 1층 107호,,053-357-2355,NO INFO,업데이트 예정,{},,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,산격1동 요거트월드 경북대점,요거트월드 경북대점,0.0,11,18,대구 북구 대구체육관로 10-1 1층 요거트월드,10:00 - 01:00,0506-941-2569,"1등급 우유와 최상급 유산균 베이스로 만든 요거트아이스크림, 그릭요거트 전문점 요거트월드입니다. >_<

- 텁텁한 속을 소화제처럼 진정시켜주는 시-원 깔-끔 요거트아이스크림
- 무설탕, 무가당 꾸-덕 꾸-덕 그릭요거트
- 다양한 토핑을 나만의 조합으로! 커스텀 아이스크림, 그릭요거트!
- 커스텀이 어려우신 분들을 위한 세트메뉴까지!

저희 요거트월드는 여러분의 바쁜 일상 속에서 건강하고 맛있는 디저트로 힐링과 행복을 드리기 위해 활짝 열려있을 것을 약속드립니다. ㅎㅎ",업데이트 예정,{},35.890331,128.6016188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,침산2동 태평다원,태평다원,4.77,345,94,대구 북구 대구체육관로 18,12:00 - 22:00,053-290-5000,NO INFO,업데이트 예정,{},35.8910034,128.6023756,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,산격4동 콰이어트타임인어시티,콰이어트 타임 인 어 시티,0.0,2,3,대구 북구 대구체육관로12길 17,11:30 - 21:00,,NO INFO,업데이트 예정,{},35.8914644,128.6048936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,산격4동 소몽,소몽,0.0,1,1,대구 북구 대동로 32 (산격동) 1층,,,NO INFO,업데이트 예정,{},35.8968415,128.6102815,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645,산격2동 발트,발트,4.3,19,0,대구 북구 대불로 45,,,NO INFO,업데이트 예정,{},35.9042327,128.6135381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,동천동 일리터맥스 칠곡점,일리터맥스 칠곡점,0.0,9,2,대구 북구 대천로18길 13,,,NO INFO,업데이트 예정,{},35.9357389,128.557977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,동천동 휴노,배움이있는북카페휴노 마을가게1호점,0.0,5,1,대구 북구 대천로18길 20,10:00 - 19:00,053-311-0079,NO INFO,업데이트 예정,{},35.93533559999999,128.5573379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,동천동 나른한책방,나른한책방,0.0,1,9,대구 북구 대천로18길 4-24 1층,13:00 - 19:00,0507-1356-5186,"대구 북구 동천동에 있는 나른한 공간입니다. 독립서적, 맥주,커피,비건 디저트 팔아요.",업데이트 예정,{},35.9368495,128.5570143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,산격4동 모두의카페다다름,모두의카페 다다름,4.75,26,11,대구 북구 대학로 63 4층,10:00 - 23:00,0507-1404-0908,NO INFO,업데이트 예정,{},35.8916349,128.6077427,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,산격2동 낭만놀이,낭만놀이,4.66,456,407,대구 북구 대학로23길 18-9 카페 낭만놀이,"11:00 - 21:30
20:45 라스트오더",0507-1313-7442,탁트인 정원과 함께 쉐프가 직접 요리하는 식사 와 다양한 음료를 즐길수 있습니다 저녁에는 조 명과 함께 낮과는 다른 운치있는 낭만을 ...,업데이트 예정,{},35.8944613,128.6097722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,산격3동 꽃커피랑,꽃커피랑,4.92,38,63,대구 북구 대학로9길 4,09:00 - 20:00,010-2678-4873,"꽃, 커피, 타로가 함께하는 분위기 좋은 카페 입니다.",업데이트 예정,{},35.8910303,128.6062185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,신암2동 카페이브나,카페 이브나,4.69,76,16,대구 북구 대현로 111,,053-959-3836,NO INFO,업데이트 예정,{},35.8819849,128.6116295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,대현동 유즈,유즈,0.0,7,2,대구 북구 대현로19길 38-1 1층,,0507-1485-0545,"24시간 운영 카페 유즈입니다! 새벽시간과 일요일, 공휴일에는 무인으로 운영되오나 상황에 따라 일시적으로 무인운영시간이 변경될 수 있습니다. 감사합니다 :)",업데이트 예정,{},35.8856827,128.6104838,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,대현동 연화다방,연화다방,0.0,4,3,대구 북구 대현로9길 51-2,12:00 - 20:00,050-7099-9700,"커피와 차를 즐길 수 있는 작은 공간입니다
예약제 원데이 클래스 (무료)
당일 로스팅 원두 판매
온라인 보다 다양한 제품들이 
준비되어 있습니다",업데이트 예정,{},35.8879869,128.6036533,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,국우동 오늘도통통 칠곡도남점,오늘도통통 칠곡도남점,0.0,33,5,대구 북구 도남중앙로7길 2 1층 110호,09:00 - 20:00,0507-1435-7983,--깨끗하고 바르게 만드는 통통-- 선선한 야채와 최상의 재료로 만듭니다 한끼 식사로도 딱 좋습 니다 야채 가득으로 건강을 생각했습니다 ...,업데이트 예정,{},35.9507371,128.5823781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,산격2동 산격찜질카페 힐링,산격찜질카페_힐링,0.0,1,3,대구 북구 동북로 172 지하1층,,0507-1333-6997,"건강해지고 뱃살~ 쫘악 빠지는 온열찜질카페_힐링입니다^^
산격찜질카페_힐링은 내 몸의 온도를 높여서 면역력과 대사율을 높여 건강한 몸과 다이어트 효과까지 볼 수 있는 곳이에요~
공간분리와 소수 예약제로 운영중이고
여성전용 & 100% 예약제로 운영중이어서 안심하고 오셔서 따숩게 편안하게 힐링하러 오세요~",업데이트 예정,{},35.8986493,128.6114434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,산격3동 커피명가 신세계병원점,커피명가 신세계여성병원점,4.67,31,0,대구 북구 동북로 196 신세계여성병원 1층,09:00 - 19:00,070-4034-7523,NO INFO,업데이트 예정,{},35.8976305,128.6136535,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,산격2동 나우커피 산격동점,나우커피 산격동점,0.0,10,3,대구 북구 동북로31길 25,00:00 - 24:00,010-2306-4682,NO INFO,업데이트 예정,{},35.9010839,128.608969,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,복현1동 블럭커피,블럭커피,4.69,13,0,대구 북구 동북로50길 8 1층 블럭커피,11:00 - 23:00,070-8864-8858,복현동. 커피전문점 블럭커피입니다 아늑하고 조용한 감성 분위기 카페,업데이트 예정,{},35.8948546,128.6171182,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,읍내동 PARIENTESS,Parientess coffee,4.35,72,0,대구 북구 동암로12길 22,08:30 - 21:00,053-311-1666,NO INFO,업데이트 예정,{},35.9433779,128.5561633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1771,읍내동 고망고,고망고 홈플러스칠곡점,0.0,8,27,대구 북구 동암로12길 8 홈플러스 칠곡점 1층,,070-7543-4303,NO INFO,업데이트 예정,{},35.944848,128.5559605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,동천동 웁스,웁스,0.0,1,4,대구 북구 동천로 128-16 동림빌딩 6층 웁스,00:00 - 24:00,010-3997-5679,"상호 : OOPS
주소 : 대구 북구 동천동 910-4번지 6층
가격 : 현금 9,000원 / 15,000원
운영시간 : 24시간
제공서비스 :각종 과자, 음료, 라면, 토스트, 솜사탕, 팥빙수, 달고나
즐길 거리 : 넓은 실내 공간, 각종 OTT, 보드게임, 닌텐도, 노래방,
 루프탑",업데이트 예정,{},35.9424499,128.5625512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,동천동 미니미,미니미,0.0,246,17,대구 북구 동천로 41 1층 미니미,,053-264-7254,"mini me : 나를 위한 최소화

우리는 일상에서 많은 양의 당분과 나트륨, 정제된 탄수화물, 트랜스지방 등 몸에 좋지 않은 성분들을 많이 접하게 됩니다.

미니미는 다양한 재료 중 기왕 좋은 성분을, 나쁜 재료를 최소화한 맛있는 디저트를 제공하고자 합니다.

국내산 쌀가루와 아몬드가루를 사용하여 글루텐프리 디저트를 만들고 있습니다 :)",업데이트 예정,{},35.9354944,128.5589095,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,산격4동 더프룻,더프룻 경북대점,0.0,4,2,대구 북구 산격로 69 1층,16:00 - 02:00,0507-1366-9256,싱싱한 과일 전문 디저트 카페입니다,업데이트 예정,{},35.8966467,128.6053263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,산격3동 굽굽쿠키,굽굽쿠키,0.0,6,4,대구 북구 산격로10길 37 굽굽쿠키,,0507-1360-5754,수제쿠키 및 휘낭시에 수제구움과자 전문점입니다. 답례품 선물세트 포장가능합니다,업데이트 예정,{},35.8948761,128.6095775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,산격1동 미지미카페,미지미카페,0.0,11,4,대구 북구 산격로11길 24 1층,,0507-1481-0183,"안녕하세요. 미지미 카페입니다^^

미지미란 ? 
대구 북구 산격동의 옛 지명이자 순 우리말입니다.",업데이트 예정,{},35.8956596,128.6029222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,산격1동 타르트에반하다,타르트에반하다,4.87,121,173,대구 북구 산격로6길 10-2,,0507-1436-3409,2013년 부터 시작된 수제타르트 전문점입니다.,업데이트 예정,{},35.8922169,128.6065585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1819,산격3동 어바웃스튜디오,어바웃스튜디오,4.57,18,36,대구 북구 산격로6길 17-2 2층,10:00 - 23:00,010-3097-3173,"반려동물 동반 가능한 무인 카페로 운영 중입니다:)

무인이라 상주견은 없다는 점 꼭 확인 부탁드립니다!
소정의 입장료로 공간 이용 가능하며, 커피머신, 각종 차 티백, 과자 등 무료로 이용하실 수 있습니다. 그 외 냉장음료나 강아지 간식 등은 결제하시고 이용하시면 됩니다.

외부음식 반입하여 취식 가능합니다. 뒷정리만 잘 해주세요! 전자레인지 이용 가능합니다.

반려동물을 데려오실 경우 필수적으로 매너벨트, 기저귀 착용 부탁드립니다! 착용하지 않아 가게 내에서 실수를 하는 경우 꼭 직접 정리 부탁드립니다.

공간 내부에 별도로 마련된 스튜디오에서는 반려동물 촬영이 이루어지고 있을 수 있습니다. 촬영이 있을 경우 미리 안내 드리겠습니다!

<대관 가능>
반려동물 동반으로 공간 대관도 이용 가능합니다.

대관하실 경우 주방 이용 가능합니다만, 취사는 불가합니다.
필요하실 경우 빔프로젝터와 스크린 설치해드립니다.",업데이트 예정,{},35.8925338,128.6074387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,무태조야동 카페1793,cafe1793,0.0,7,1,대구 북구 서변로 50,10:00 - 22:00,010-6586-8495,동서변동 편안한 분위기의 카페,업데이트 예정,{},35.9197959,128.5976716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,무태조야동 청담커피,청담커피,0.0,7,6,대구 북구 서변로 57,,,NO INFO,업데이트 예정,{},35.9206642,128.5964488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,무태조야동 카페코나,카페코나,0.0,11,1,대구 북구 서변로9길 5-6,,010-4009-7581,대구 서변동 커피 디저트 맛집 카페코나 입니다,업데이트 예정,{},35.9195845,128.5959691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,산격1동 댕스미스,댕스미스,0.0,30,38,대구 북구 성북로 62 창준빌딩 502호,,0507-1347-7048,"대구 침산동 애견수제간식&애견카페

- 10kg미만 소,중형견만 입장가능합니다
- 미성년자는 반려견 동반시에만 입장가능합니다
(단,13세이하는 보호자 동반시에만 입장가능합니다.
 다른 강아지들에게 위협을 가할경우 환불없이 강제퇴장조치합니다)
- 3차 예방접종이 완료된 반려견만 출입가능합니다
- 꽃도장(생리)중인 반려견/입질,공격성이 있는 반려견은 입장 제한됩니다
- 마킹하는 반려견은 매너벨트(기저귀)착용 필수입니다!

추가음료 주문시 1,000원 할인 행사합니다!!",업데이트 예정,{},35.8915039,128.5905039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,침산3동 소문난팥빙수&단팥죽,소문난팥빙수단팥죽,4.7,65,0,대구 북구 성북로 70,11:00 - 20:00,0507-1339-8880,"서리태(국산100%)로 맷돌로 직접 갈아 만든 서 리태 콩국수, 서리태콩물,서리태죽을 개시합니 다. 껍질은 검은색이고 속은 파랗다고하...",업데이트 예정,{},35.8910747,128.5925812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,침산3동 마망카페,마망까페,0.0,12,4,대구 북구 성북로5길 15,,,NO INFO,업데이트 예정,{},35.89203190000001,128.5865952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,무태조야동 나따오비까by디쿡,나따오비까 by디쿡,0.0,7,3,대구 북구 연경지묘로 8 101호,11:00 - 18:00,010-3491-0610,포르투갈 리스본 정통 에그타르트 *가로수길 맛집선정,업데이트 예정,{},35.9426052,128.6149633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,원대동 로지트 2호점,로지트침산점,0.0,10,1,대구 북구 오봉로 39 카페 로지트,11:00 - 22:30,0507-1350-4172,오봉로의 아지트,업데이트 예정,{},35.8913461,128.5768682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,고성동 시선2,시선2,4.46,46,17,대구 북구 옥산로 90-1 2층,19:00 - 02:00,053-353-1980,7000여장의 LP판을 보유하고있는 분이기 좋은 시선에서 추억을 떠올리며 힐링하세요!,업데이트 예정,{},35.8839242,128.5857138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,고성동 카페도도,카페도도,0.0,11,5,대구 북구 옥산로 90-5,12:00 - 02:00,010-2845-3831,"카페도도는 이탈리아에서 120년된 커피명품브랜드 라바짜(lavazza)만을 사용합니다.
라바짜는 에스프레소의 본고장인 이탈리아에서 가장 사랑받는 브랜드입니다.

도도---도란도란 이야기할수 있는 분위기 좋은 카페",업데이트 예정,{},35.8837565,128.5856626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,산격2동 카페티맑은 엑스코점,카페티맑은 엑스코점,4.17,214,0,"대구 북구 유통단지로 91 90, 대구전시컨벤션센터",,053-383-9922,NO INFO,업데이트 예정,{},35.9088116,128.6118006,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,산격1동 무비커피,무비커피,4.56,68,0,대구 북구 유통단지로8길 13-28,,053-383-7500,NO INFO,업데이트 예정,{},35.9048672,128.6090274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,국우동 쉼커피,쉼 커피,4.22,17,0,대구 북구 주좌길 27,,,NO INFO,업데이트 예정,{},35.9507565,128.5685657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,관문동 히즈베이커리카페,히즈베이커리&카페,4.47,1139,110,대구 북구 칠곡중앙대로 298,07:00 - 23:00,010-8973-0202,NO INFO,업데이트 예정,{},35.9221563,128.5471475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,읍내동 배달의카페 대구칠곡점,배달의카페 칠곡점,0.0,1,20,대구 북구 칠곡중앙대로110길 6,,,NO INFO,업데이트 예정,{},35.9441711,128.5514977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,태전1동 카페라이,카페라이,4.5,18,17,대구 북구 칠곡중앙대로67길 13-1,,053-292-7704,NO INFO,업데이트 예정,{},35.9261697,128.5453386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,태전2동 사랑옵은,사랑옵은,0.0,10,1,대구 북구 칠곡중앙대로80길 30-1 1층 사랑옵은,10:00 - 20:00,010-8424-5506,마카롱과 휘낭시에를 대표로 판매하는 디저트 카페 사랑옵은입니다 :),업데이트 예정,{},35.9299851,128.551416,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,태전2동 다도화,Cafe다도화,0.0,11,2,대구 북구 칠곡중앙대로80길 34,,010-2877-6177,수제차 전문점입니다 수경카페로 볼거리가 많아요,업데이트 예정,{},35.9298691,128.551635,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952,관음동 구름나무,구름나무,0.0,15,1,대구 북구 칠곡중앙대로99길 45-26,,,NO INFO,업데이트 예정,{},35.9401905,128.5455802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,고성동 모닝커피,모닝커피 고성점,0.0,12,2,대구 북구 칠성남로 55-3,"07:00 - 20:00
19:30 라스트오더",0507-1381-3324,NO INFO,업데이트 예정,{},35.8791957,128.5868712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,도원동 홀란드 뮤지엄,홀란드,0.0,266,577,대구 북구 칠성남로15길 9-1 1층 홀란드 뮤지엄,09:00 - 19:00,070-8722-1504,든든하고 합리적인 가격의 조금은 진정한 의미의 러프한 브런치를 제공하고 싶습니다.,업데이트 예정,{},35.879788,128.589541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1959,도원동 카페고성,카페고성,4.75,42,28,대구 북구 칠성남로2길 13 2층,,0507-1331-7387,NO INFO,업데이트 예정,{},35.8792882,128.5809039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,칠성동 빈포유,빈포유,0.0,10,52,대구 북구 칠성남로30길 48 A동 1층,,0507-1370-8545,예쁜 꽃으로 감동을 선사하겠습니다 :) 주문문의 01025282605 전화x 문자o,업데이트 예정,{},35.8755733,128.6002812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,칠성동 보케르커피 칠성점,보케르커피 칠성점,4.55,19,0,대구 북구 칠성시장로 28,,053-424-0646,NO INFO,업데이트 예정,{},35.8764752,128.6046378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,침산3동 무인카페 쉼,무인카페쉼,0.0,1,1,대구 북구 침산남로19길 14,,053-217-9418,배움과 휴식이 있는 무인카페 쉼입니다.,업데이트 예정,{},35.8900452,128.5875281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,침산2동 레드데이,레드데이,0.0,1,1,대구 북구 침산로 166-26,,053-269-5400,NO INFO,업데이트 예정,{},35.8909916,128.5919041,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,침산3동 무림다방,무림다방,0.0,2,1,대구 북구 침산로 236,,053-352-9416,NO INFO,업데이트 예정,{},35.8969214,128.5896627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,침산3동 이바구,오매가매 이바구,4.76,39,0,대구 북구 침산로 247-1,"11:50 - 23:00
14:00 - 17:00 브레이크타임",053-357-9770,"2003년 황토방 이바구로 시작하여 한 자리에서 꾸준하게 이어 온 음식점입니다.
맛과 정성을 다해 한끼식사 대접하겠습니다.
많은 이용 부탁드립니다.",업데이트 예정,{},35.8978897,128.5890098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,태전2동 멍뭉몽애견카페,멍뭉몽애견카페,4.28,38,83,대구 북구 태암남로 43 1층 멍뭉몽애견카페,,053-311-6690,"대구 북구 구암동 운전면허시험장 맞은편에 위치한 멍뭉몽 애견카페입니다 ~
냄새없이 쾌적하고 깨끗한 애견카페 !
개별 룸에 넓고 상시 확인 가능한 CCTV가 달린 애견호텔 !
사랑스러운 강아지들과 함께 멍뭉몽 애견카페에서 즐거운 시간 보내세요 ~",업데이트 예정,{},35.9252655,128.5521909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,구암동 달그릇공방,달그릇공방 구암점,0.0,18,7,대구 북구 태암남로 61 1층,"10:30 - 20:00
15:00 - 17:00 브레이크타임
19:00 라스트오더",0507-1339-5034,"대구 북구 구암동 맛집!!!
협셩휴포레 정문에 위치하고 있으며, 예약하고 가야하는 신선한 샐러드와 파스타, 피자, 샌드위치가 맛있는 브런치카페입니다:)
대표메뉴 닭가슴살아보카도 샐러드
샐러드파스타, 불고기크림파스타
할라피뇨버섯피자, 반/반피자
더블통살새우샌드위치

저희 매장을 찾아주시는 모든 고객님이 행복한 추억의 시간을 가질 수 있게 최선을 다하겠습니다:)
많은 예약과 방문 바랍니다. 감사합니다~~",업데이트 예정,{},35.925094,128.5541774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,구암동 스트릿캔 칠곡점,스트릿캔 칠곡점,0.0,6,1,대구 북구 태암남로11길 32 1층,00:00 - 24:00,0507-1333-9746,대구 칠곡 구암동에 위치한 스트릿캔 칠곡점입니다 캔커피 맛집 디저티 맛집 맛집랭킹 1위,업데이트 예정,{},35.9278957,128.5542942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,구암동 오직건강을담다,오직건강을담다,0.0,3,6,대구 북구 태암로18길 1-1,,0507-1366-7096,NO INFO,업데이트 예정,{},35.9264669,128.5567525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,태전1동 라온커피,라온씽크&라온커피,4.2,32,0,"대구 북구 태전로 1 101동103,104",,010-3512-6989,씽크대와 붙박이장 &커피숍,업데이트 예정,{},35.920237,128.5456165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,동천동 무인카페칠리노 대구1호점,무인카페 칠리노 대구1호점,0.0,1,7,대구 북구 팔거천동로 214 1층,00:00 - 24:00,010-2085-4749,"저희 무인카페 칠리노에서는 고객님들이 24시간 언제든지 커피를 즐기실 수 있도록 첨단 무인커피기계를 이용해 매장을 운영 중입니다.

인건비를 줄이는 대신 선별 단계부터 까다롭게 관리한 최상급 아라비카 생두를 자체 로스팅을 통해 일반 자판기와는 다른 커피 고유의 풍미를 느끼실 수 있습니다.

원격제어 시스템으로 기계 청소는 물론이고 하루 한 번씩 관리하기 때문에 위생에 대해서는 걱정하실 게 없습니다.

또한 고객님들이 편히 쉬실 수 있도록, 'chilling'하실 수 있도록 편안한 의자와 환경을 제공해 드립니다.

고품격 원두를 사용한 커피, 편안하고 좋은 분위기에서 커피 한 잔 하시는 건 어떠실까요? ^^",업데이트 예정,{},35.9429545,128.5585194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,노원동 마시그래이 팔달점,마시그래이 팔달점,4.64,52,0,대구 북구 팔달로 173-1 1층 103호,10:00 - 21:00,0507-1330-3646,NO INFO,업데이트 예정,{},35.8886075,128.5694276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,원대동 커피집온,커피집온,0.0,11,1,대구 북구 팔달로35길 69,,,NO INFO,업데이트 예정,{},35.8917577,128.57038,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,국우동 카페파리도시,로스터리카페 파리도시,0.0,11,3,대구 북구 학남로 60 상가동101호,10:00 - 18:00,010-2815-9004,NO INFO,업데이트 예정,{},35.9473791,128.5692744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,국우동 커먼,KOMMEN,4.8,20,0,대구 북구 학남로 97,11:00 - 20:00,0507-1387-5030,"르꼬르동 블루 출신으로
1. 깨끗하다
2. 최고의 맛을 위해 재료를 아끼지 않는다
3. 새로운것을 추구한다",업데이트 예정,{},35.9440252,128.5697525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
